id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1054079129980500284,Sea Loft,84586909,Great Ocean Road Holidays,,Colac Otway,-38.754188245905574,143.66066181272285,Entire home/apt,261,2,0,,,541,337,0,
1054081649134366079,Maddlyn - Cosy wood fire in a prime location,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54754,143.97965,Entire home/apt,402,2,0,,,541,305,0,
1054083159871597411,Anglesea River Apartment On Noble,84586909,Great Ocean Road Holidays,,Surf Coast,-38.408189222044776,144.18587656946278,Entire home/apt,,2,0,,,541,0,0,
1054417854259254722,100m to the Ocean | Path to Beach | Garage Avail,213629579,Janell And Nathan,,Greater Geelong,-38.27069595845873,144.52295098365178,Entire home/apt,157,2,6,2024-06-10,1.02,23,73,6,
1054532127084041295,Aqua Blue,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74825913168866,143.67012163418002,Entire home/apt,283,2,0,,,541,240,0,
1054561196865515065,Dunkeld getaway,326965688,Felicity,,Southern Grampians,-37.64813220937639,142.35214492619878,Entire home/apt,260,1,15,2024-06-22,4.09,1,78,15,
1054757853652292684,Apartment in Geelong,91028798,Dragana,,Greater Geelong,-38.1534756,144.3629217,Entire home/apt,137,1,70,2024-06-23,11.73,1,50,70,
1054795339337911593,KangarooJack Beach House Torquay,182739253,David,,Surf Coast,-38.3058826,144.3346104,Entire home/apt,133,1,41,2024-06-21,6.83,1,229,41,
1054834960037556136,The Little Farmhouse-Historic Ocean View Homestead,8946631,Holly,,Corangamite,-38.59125092277519,142.98783931817704,Entire home/apt,450,1,37,2024-06-23,6.77,2,334,37,
1054869143496385697,Sandy feet retreat,20744596,Mellissa,,Moyne,-38.60064652149373,142.86757973887632,Entire home/apt,503,1,37,2024-06-10,6.20,13,257,37,
1055209781234919740,Central & Cosy Family Retreat!,64110237,Dale,,Greater Geelong,-38.157911473756215,144.3376954662705,Entire home/apt,354,2,10,2024-06-24,1.78,1,165,10,
1055363050091741473,Historic Benambra - Built 1883 - 'Lonsdale Suite',62979438,Belinda,,Queenscliffe,-38.26460192535992,144.66116612354264,Private room,254,1,0,,,3,327,0,
1055364104264969762,Historic Benambra - Built 1883 - 'Rosebud Room',62979438,Belinda,,Queenscliffe,-38.26619,144.66165,Private room,215,1,1,2024-04-07,0.36,3,321,1,
1055364388984863896,Historic Benambra Cottage - Pet Friendly - c1860,62979438,Belinda,,Queenscliffe,-38.26617,144.6626,Entire home/apt,304,1,8,2024-06-10,1.36,3,308,8,
1055376590697613388,"River Vu Caravan Park 
Joey Van",164082926,Patricia,,Glenelg,-38.04813677690046,141.00840135360755,Entire home/apt,100,2,0,,,4,267,0,
1055573423741930519,Gill Road Beach House,64154366,Simone,,Greater Geelong,-38.2832684318996,144.60459237632313,Entire home/apt,750,2,1,2024-03-17,0.29,1,181,1,
1055960783264336338,Riverside Charm - A stone's throw to the river,449664812,Host On The Coast,,Greater Geelong,-38.27594,144.49502,Entire home/apt,246,2,7,2024-06-10,1.21,55,257,7,
1056050707983028304,Eagles Nest,436105044,Airready,,Surf Coast,-38.456685,144.1163235,Entire home/apt,345,2,12,2024-05-10,2.05,60,212,12,
1056096519036059746,Little Yorky I Walk to Geelong CBD,116617594,Ji,,Greater Geelong,-38.13536817551148,144.35253338056722,Entire home/apt,202,3,21,2024-06-17,3.50,7,47,21,
1056116005808904081,Drive/walk to Torquay beach,187427032,Hutch,,Surf Coast,-38.3095,144.34203,Entire home/apt,234,2,0,,,2,166,0,
1056299129745541608,Central Comfort in Portarlington,476707650,Sophie,,Greater Geelong,-38.116844,144.659978,Entire home/apt,184,2,6,2024-06-10,1.00,11,216,6,
1056809685007225211,Hidden Gem in Clifton Springs,553220914,Jo,,Greater Geelong,-38.15880708389932,144.5790903906927,Entire home/apt,200,1,14,2024-06-22,3.53,1,261,14,
1057422266409753214,Oak Anchor I Luxury Ocean Grove Retreat,29902659,Debbie Regional Escapes,,Greater Geelong,-38.250039897519,144.55597885944823,Entire home/apt,646,2,11,2024-06-16,2.04,125,337,11,
1057429321198075067,Deep Creek Getaway,2053027,Janette And Kelvin,,Surf Coast,-38.32210283273734,144.32730759229523,Entire home/apt,304,1,22,2024-06-22,4.93,1,232,22,
1057494315519534484,Glamping with a stunning view,10814850,Sam,,Colac Otway,-38.69493149856454,143.80163058177052,Private room,,1,17,2024-04-23,2.80,27,0,17,
1057576807605337511,Grp/Family Rooms in Torquay Beach house,187427032,Hutch,,Surf Coast,-38.309537236982074,144.3412693097029,Private room,165,1,2,2024-03-09,0.50,2,182,2,
1057633688515342220,E4 Central CBD Room 4 The Electric,168066985,Nicholas,,Greater Geelong,-38.1489741,144.3591065,Private room,,1,20,2024-06-09,3.31,46,100,20,
1057649875201306069,Eastern Beach Retreat,259108389,Michael,,Greater Geelong,-38.14815,144.3711,Entire home/apt,295,2,1,2024-03-17,0.29,1,258,1,
1058202552044922457,2 bedroom fully self contained,14215150,Christine,,Greater Geelong,-38.17649545769105,144.32552932787604,Entire home/apt,,1,0,,,11,0,0,
1058228599647663624,14 Scenic Studio,29902659,Debbie Regional Escapes,,Greater Geelong,-38.17082801903574,144.31031943295375,Private room,107,2,11,2024-05-19,1.86,125,352,11,
1058972446527726889,Strawbale Sanctuary,553717366,Jodi,,Greater Geelong,-38.21797231441214,144.5409691416205,Entire home/apt,224,1,11,2024-06-09,1.89,1,295,11,
1059175188165202163,Away at Aireys Inlet Getaway Studio 9,156871361,Away At Aireys Inlet,,Surf Coast,-38.464034112886274,144.1042948141694,Private room,223,1,2,2024-03-31,0.63,8,237,2,
1059613888383136522,Beachfront Bliss at Villa Sarina,87876780,Tamir,,Colac Otway,-38.72434,143.71218,Entire home/apt,214,2,6,2024-06-10,1.16,2,250,6,
1059725774801833502,Studio 15,76090574,Jane,,Surf Coast,-38.314076006483674,144.32115066911578,Entire home/apt,121,2,14,2024-06-10,2.49,1,147,14,
1059793236917232234,Shabby Chic Family Beach Retreat,553906721,Lisa,,Greater Geelong,-38.26263065553354,144.5358337440616,Entire home/apt,,2,4,2024-03-11,0.69,1,0,4,
1060473288079328290,Big Hill Rustic Retreat,84586909,Great Ocean Road Holidays,,Surf Coast,-38.485616285882614,144.02271404959828,Entire home/apt,724,2,4,2024-06-09,1.08,541,321,4,
1060478442041756354,"The ""Old Guide Hall"" - Pet Friendly",444381069,Wilsons Warrnambool,,Warrnambool,-38.38716355944142,142.5935371689501,Entire home/apt,213,1,1,2024-04-01,0.33,21,348,1,
1060489874829743407,Clydesville,98096620,Kerleys Coastal Holidays,,Queenscliffe,-38.26626074220022,144.66334765549573,Entire home/apt,848,2,2,2024-04-28,0.78,93,169,2,
1060527693671208258,Treetops Garden Suite,69280503,David,,Queenscliffe,-38.26842389999999,144.6602972,Entire home/apt,145,2,8,2024-05-19,1.41,2,263,8,
1061003650901295289,Waterfront Luxury,476707650,Sophie,,Greater Geelong,-38.11673398440355,144.6731273752709,Entire home/apt,526,2,1,2024-04-01,0.33,11,236,1,
1061088113256883120,King Tide Apartment,44160288,Port Fairy Retreats,,Moyne,-38.39200763899328,142.22163659631144,Entire home/apt,304,2,1,2024-06-09,1,4,133,1,
1061132574030101190,Light & bright courtyard house,54445143,Alexandra,,Surf Coast,-38.32065111236494,144.3080169274422,Entire home/apt,340,2,6,2024-05-18,1.16,1,30,6,
1061192248898278917,Endless Summer Surfside Cottage Ocean Grove,468650585,James,,Greater Geelong,-38.2691084,144.5177849,Entire home/apt,142,4,13,2024-06-10,2.38,1,167,13,
1061265355253029025,grove central,32178166,Greg,,Greater Geelong,-38.2672305,144.5257659,Entire home/apt,277,2,0,,,3,88,0,
1061855029263430052,Waterfront 4BR Bungalow Home w/ Spacious Backyard,534136914,Short And Long Stays,,Greater Geelong,-38.13527,144.35508,Entire home/apt,391,2,1,2024-04-06,0.35,6,109,1,
1061861561241799103,Private Getaway - Portarlington!,46692184,Aife,,Greater Geelong,-38.1154762,144.6446098,Entire home/apt,195,2,7,2024-06-10,1.24,1,251,7,
1061893040791774916,Aries Sand,225459189,Bellarine Getaways (Vic) Pty Ltd,,Greater Geelong,-38.26974121988608,144.54232332845774,Entire home/apt,265,3,2,2024-01-28,0.37,12,357,2,
1061962135126174988,Portside Beauty,116782006,Nicole,,Greater Geelong,-38.11774,144.65481,Entire home/apt,149,2,13,2024-06-27,4.87,1,250,13,
1061973716244142558,Bellarine golfers retreat,536058324,Robert,,Greater Geelong,-38.12359822776834,144.66694592517047,Entire home/apt,657,2,1,2024-02-11,0.21,2,260,1,
1061992011741166569,Ella Rose Escape,503160175,Leanne,,Moyne,-38.36349,142.23672,Entire home/apt,,1,1,2024-03-10,0.27,1,340,1,
1061995799993320030,Mid century coastal retreat,188827493,Catherine,,Queenscliffe,-38.282272,144.6062182,Entire home/apt,450,2,0,,,1,323,0,
1063137760255229439,Corporate or Family Holiday stay,168066985,Nicholas,,Greater Geelong,-38.118272463946326,144.34167748499019,Entire home/apt,280,2,2,2024-02-15,0.43,46,249,2,
1063346259396889333,Big Torquay beach house: 500m to the beach or town,475584,Simon,,Surf Coast,-38.32970271256599,144.3213864602432,Entire home/apt,239,2,14,2024-06-21,2.71,1,59,14,
1063919281270870430,Luxury coastal retreat with ocean views awaits,207895124,Desiree,,Surf Coast,-38.332580112592076,144.31030955418103,Entire home/apt,500,2,0,,,1,41,0,
1064015833084784095,New Modern 2 brm holiday home,20497713,Enoch,,Greater Geelong,-38.17077183602335,144.3404633179307,Entire home/apt,180,1,4,2024-06-23,3.43,1,41,4,
1064091585720389618,Family friendly Torquay holiday.,338576107,Jessica,,Surf Coast,-38.304665,144.3407484,Entire home/apt,450,5,0,,,1,74,0,
1064157252173678689,Geelong Splash Family Retreat,555194754,Lorraine,,Greater Geelong,-38.204921598101755,144.32561557513,Entire home/apt,521,2,2,2024-03-31,0.54,1,352,2,
1064179955266246428,Seaside Serenity: Charming House with Ocean Views,239827525,AirKeeper,,Greater Geelong,-38.16032448333378,144.55797870465165,Entire home/apt,136,2,4,2024-06-09,0.96,2,179,4,
1064203052717915075,Our Coastal Home,429475870,Stephanie,,Surf Coast,-38.3090921660723,144.3362832958884,Entire home/apt,1165,3,1,2024-01-28,0.19,1,88,1,
1064813990085547515,"Spacious, contemporary 3 bedroom home-pet friendly",393092560,Sharna,,Moyne,-38.3017960779012,142.37117557919953,Entire home/apt,500,3,0,,,2,47,0,
1064866397599150054,Portia-Close to City Ctre/Beach,354885434,Quickstay,,Greater Geelong,-38.15029,144.37182,Entire home/apt,202,3,10,2024-06-09,2.03,2,254,10,
1064871693267812777,50m from Beach | Pet Friendly |Gas Fireplace | BBQ,213629579,Janell And Nathan,,Greater Geelong,-38.270011788473525,144.52255380030226,Entire home/apt,165,1,6,2024-06-10,1.17,23,156,6,
1065006139265480039,Relaxed beach family retreat,4566649,Frank,,Greater Geelong,-38.16920021725664,144.71436507753376,Entire home/apt,157,2,7,2024-06-10,1.30,1,252,7,
1065446156317446040,Surf Lodge - deck with views,529137343,Otway Retreats,,Colac Otway,-38.7223852,143.7181265,Entire home/apt,444,2,7,2024-06-11,1.37,9,201,7,
1065483782502902291,Lonnie Hideaway,98096620,Kerleys Coastal Holidays,,Queenscliffe,-38.27334158784502,144.61505677937646,Entire home/apt,383,2,0,,,93,162,0,
1065525510672491138,Farm Studio immersed in Nature close to beach,513886576,John,,Colac Otway,-38.715203774900445,143.72741327685497,Entire home/apt,,1,1,2024-03-12,0.27,1,0,1,
1065609058897982440,Cape Patton Peace,43224943,Brigitte,,Colac Otway,-38.684061,143.824931,Entire home/apt,500,7,6,2024-05-20,1.55,1,347,6,
1065649977958065494,Alena’s cottage by the sea,492098886,Jessica,,Warrnambool,-38.3882053,142.4850881,Entire home/apt,193,1,25,2024-06-27,6.30,1,72,25,
1065748742417670059,"Casa Nina, sunfilled family home - old Ocean Grove",6049246,Pali,,Greater Geelong,-38.25978228502703,144.51232012285868,Entire home/apt,520,2,0,,,1,176,0,
1065846270647930543,4BR Beach house in Apollo Bay,543875209,Yanjun,,Colac Otway,-38.753390338301955,143.66967195033374,Entire home/apt,1270,1,1,2024-04-01,0.33,1,269,1,
1066098127698858707,Bed in 8 Share Female Room with Shared Bathroom,329424889,Port Fairy,,Moyne,-38.38413796906058,142.23875660477526,Shared room,45,1,1,2024-03-12,0.27,3,355,1,
1066341942610955315,Electric Hotel Arts leisure Area,168066985,Nicholas,,Greater Geelong,-38.1489741,144.3591065,Private room,116,1,24,2024-04-12,4.47,46,98,24,
1066541550345535356,"Salty Smiles, walk to it all",381632387,David,,Surf Coast,-38.404657,144.192855,Entire home/apt,190,2,9,2024-06-09,1.69,1,173,9,
1066612518162652601,Private twin room - minutes from CBD & Surf Coast,555885032,Lindsey,,Greater Geelong,-38.215998,144.3692939,Private room,110,1,7,2024-04-27,1.26,2,340,7,
1066706837955966698,Central Torquay Townhouse 350m to the sand,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.32589634413649,144.32184111506032,Entire home/apt,237,2,5,2024-05-19,1.34,114,142,5,
1066801975659989504,Luxury 3 bedroom home near Spirit of Tasmania,62483691,Srdan,,Greater Geelong,-38.08608771765402,144.3668089376303,Entire home/apt,250,2,2,2024-05-20,0.57,1,74,2,
1066888374940720609,"Harmony, coastal retreat.",120190201,Natascha,,Greater Geelong,-38.16793798107891,144.70356255258977,Entire home/apt,283,1,5,2024-06-07,0.97,1,348,5,
1067063368462810015,"Beach luxury retreat- 2 bedroom, 2 bathroom, shops",466856181,Helen,,Greater Geelong,-38.2657627,144.5251935,Entire home/apt,202,1,3,2024-06-05,1.10,47,176,3,
1067063384956916649,Thomson Rest I Central Geelong I Free WiFi,29902659,Debbie Regional Escapes,,Greater Geelong,-38.171360231771274,144.343330545059,Private room,63,3,43,2024-06-15,8.01,125,362,43,
1067114529336717833,Hood Road Beach House- Hamptons inspired sleeps 9,449664812,Host On The Coast,,Greater Geelong,-38.1304229,144.7048899,Entire home/apt,278,2,2,2024-06-09,2,55,212,2,
1067144612845929599,Wtavu!-Beach house in Apollo Bay,48543617,Roniee,,Colac Otway,-38.75263152172597,143.6679255021882,Entire home/apt,802,2,0,,,1,364,0,
1067702495583625779,Stellar,117842193,Leanne,,Surf Coast,-38.299012708727396,144.32583555579185,Private room,220,2,1,2024-03-31,0.33,1,269,1,
1067720018003120124,"Glorious Golightly Beach House, Barwon Heads",27192016,Getaway Rentals,,Greater Geelong,-38.28402,144.49233,Entire home/apt,961,2,4,2024-06-23,1.35,30,270,4,
1067769059966237889,Spring Street Townhouse - walk everywhere!,24084517,Paul,,Greater Geelong,-38.14412856103434,144.35213032418463,Entire home/apt,208,2,8,2024-06-12,2.16,1,111,8,
1067931457642069633,"Budget stay, large queen bed",46621299,Ron,,Greater Geelong,-38.20231569821435,144.3277249318955,Private room,55,1,5,2024-03-24,0.94,2,270,5,
1068019793871888019,Surfcoast Room 4 2 Beach & CBD only minutes from u,555885032,Lindsey,,Greater Geelong,-38.21677387250209,144.3685050301277,Private room,109,1,1,2024-01-28,0.19,2,244,1,
1068469083940427606,Barkly Stay,280269898,Marlie,,Warrnambool,-38.38523,142.49083,Entire home/apt,,1,9,2024-03-10,1.69,1,0,9,
1068480188614801770,Hillford Charm I Geelong CBD I Pet Friendly,29902659,Debbie Regional Escapes,,Greater Geelong,-38.15872355384433,144.38779127648277,Entire home/apt,150,3,8,2024-06-09,1.53,125,34,8,
1068547090827423598,Electric Hotel 11 Arts and Leisure precinct,168066985,Nicholas,,Greater Geelong,-38.1489741,144.3591065,Private room,112,1,28,2024-06-07,5.28,46,247,28,
1068730539590038768,Beautiful View of the Bay & You Yangs,75825125,Charmaine,,Greater Geelong,-38.1499446,144.5798317,Entire home/apt,188,2,22,2024-06-24,4.26,1,82,22,
1069115884792684771,Summer House,24414648,Stefi,,Greater Geelong,-38.2156380334761,144.33268368615603,Entire home/apt,450,1,0,,,1,259,0,
1069119254006156910,Southport,68601670,Langleys Accommodation,,Moyne,-38.39044,142.22325,Entire home/apt,315,2,4,2024-06-16,0.94,103,164,4,
1069200722983791466,Tiny Jim,140316145,Into The Wild Escapes,,Southern Grampians,-37.70639821504508,142.36482331880347,Entire home/apt,434,2,1,2024-04-01,0.33,2,344,1,
1069311929135444669,Coastal Bliss: Stylish Home with Ocean Views,239827525,AirKeeper,,Surf Coast,-38.32254,144.30723,Entire home/apt,134,2,4,2024-04-29,0.78,2,16,4,
1069798397149474888,The Whale Pod - Serene Family Retreat,104022814,Otway Retreats,,Colac Otway,-38.7499528,143.6635441,Entire home/apt,503,2,10,2024-06-07,2.14,60,188,10,
1069800511534621337,Ocean Escape  - Nature  haven,529137343,Otway Retreats,,Colac Otway,-38.72400062133298,143.71490036917388,Entire home/apt,471,2,11,2024-05-23,2.37,9,258,11,
1070067593145700132,Seafarer’s Horizon oceanfront retreat,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.26864498563053,144.5285839664845,Entire home/apt,301,2,6,2024-06-10,1.43,114,234,6,
1070176464278282351,Amazing 3BR Near North Shore Beach - Geelong,556839337,Nalin,,Greater Geelong,-38.085574201283805,144.36569635145494,Entire home/apt,200,2,5,2024-04-14,0.93,1,174,5,
1070400170812502846,Central CBD Rm5 Electric Hotel,168066985,Nicholas,,Greater Geelong,-38.1489741,144.3591065,Private room,121,2,11,2024-06-01,2.37,46,82,11,
1070440631745532948,Wind Down at the Waurn Ponds Retreat,59266318,Joanna,,Greater Geelong,-38.2139333936609,144.3067388664778,Entire home/apt,214,2,11,2024-06-10,2.39,1,321,11,
1070460539742703242,St Leonards Family Holiday Home- 500m to the beach,556818435,Jennifer,,Greater Geelong,-38.188953357042806,144.702416927245,Entire home/apt,223,2,16,2024-06-09,3.12,1,340,16,
1070581363328334891,Beachside on Eaglerock ID - AI084,98362024,Great Ocean Retreats,,Surf Coast,-38.46182582276831,144.10821614621793,Entire home/apt,325,1,0,,,123,362,0,
1070582376360676537,Bell St Apartments ID - TQ008,98362024,Great Ocean Retreats,,Surf Coast,-38.337428087813954,144.3226525170885,Entire home/apt,319,2,0,,,123,338,0,
1070582879221179068,Bell St Apartments ID - TQ009,98362024,Great Ocean Retreats,,Surf Coast,-38.338479396412176,144.32337558413005,Entire home/apt,319,2,0,,,123,354,0,
1070582881121948801,Bell St Apartments ID - TQ010,98362024,Great Ocean Retreats,,Surf Coast,-38.3386123274599,144.32144607599852,Entire home/apt,319,2,0,,,123,360,0,
1070617122527388285,Fairhaven Escape ID - FH098,98362024,Great Ocean Retreats,,Surf Coast,-38.464705898253634,144.0769207568028,Entire home/apt,526,2,0,,,123,19,0,
1070617615090169330,Fairhaven Retreat ID - FH113,98362024,Great Ocean Retreats,,Surf Coast,-38.46240527243508,144.09501763399177,Entire home/apt,589,2,0,,,123,14,0,
1070624151495417826,Erica Escape ID - AI048,98362024,Great Ocean Retreats,,Surf Coast,-38.45707345096,144.1101852124782,Entire home/apt,401,2,0,,,123,362,0,
1070624647918020554,Hideaway ID - FH067,98362024,Great Ocean Retreats,,Surf Coast,-38.46639,144.09065,Entire home/apt,651,2,0,,,123,316,0,
1070625655068633259,Timbara Beach House ID - FH030,98362024,Great Ocean Retreats,,Surf Coast,-38.466807647870056,144.0714287536416,Entire home/apt,,2,0,,,123,58,0,
1070626167795948210,Wybellenna Haven ID - FH015,98362024,Great Ocean Retreats,,Surf Coast,-38.46286535504083,144.09240994117494,Entire home/apt,301,2,0,,,123,343,0,
1070627168956009567,Wybellenna View ID - FH026,98362024,Great Ocean Retreats,,Surf Coast,-38.46520361348611,144.09131707921648,Entire home/apt,396,2,0,,,123,176,0,
1070755648736010740,Albert Stanley House,82349563,Sarah,,Moyne,-38.37495653192304,142.22591800757152,Entire home/apt,481,2,1,2024-05-02,0.51,1,196,1,
1070769443248141975,Blissful Bungalow ~ Central Home in Warrnambool,68347325,Arley,,Warrnambool,-38.38504,142.49152,Entire home/apt,320,2,13,2024-06-21,3.48,1,177,13,
1071235794902545700,A work in progress,149523088,Andrea,,Greater Geelong,-38.1698075,144.7136826,Entire home/apt,150,2,0,,,1,89,0,
